Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,b0006kqi,5,"Sunday, November  6, 2011 09:22:04 UTC",35.5848,-96.8228,3.4,5.00,27,"Oklahoma"
ak,10350989,2,"Sunday, November  6, 2011 09:21:54 UTC",54.2211,-162.5409,3.0,9.60,13,"Alaska Peninsula"
ak,10349665,3,"Sunday, November  6, 2011 09:20:52 UTC",51.8370,-172.5058,3.1,27.80, 9,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10350987,2,"Sunday, November  6, 2011 09:17:30 UTC",54.2044,-162.4931,2.6,11.60, 8,"Alaska Peninsula"
ak,10349658,2,"Sunday, November  6, 2011 09:14:18 UTC",61.4441,-140.7198,1.7,7.60,20,"Southern Yukon Territory, Canada"
ak,10350985,2,"Sunday, November  6, 2011 09:13:31 UTC",54.2419,-162.5242,2.6,9.40, 9,"Alaska Peninsula"
us,b0006kqg,7,"Sunday, November  6, 2011 09:05:00 UTC",54.2132,-162.5742,4.8,48.60,204,"Alaska Peninsula"
ak,10350983,2,"Sunday, November  6, 2011 09:04:09 UTC",54.1951,-162.5342,2.3,12.20, 9,"Alaska Peninsula"
ak,10350982,2,"Sunday, November  6, 2011 08:40:51 UTC",51.9542,-171.5155,2.9,42.30, 9,"Fox Islands, Aleutian Islands, Alaska"
us,b0006kqd,8,"Sunday, November  6, 2011 08:40:13 UTC",38.4190,144.8536,4.5,10.30,17,"off the east coast of Honshu, Japan"
us,b0006kq9,7,"Sunday, November  6, 2011 08:31:28 UTC",-17.2383,-172.9711,4.6,34.80,44,"Tonga region"
ak,10349650,2,"Sunday, November  6, 2011 08:30:22 UTC",54.2139,-162.5333,3.2,13.20,17,"Alaska Peninsula"
nn,00354165,8,"Sunday, November  6, 2011 08:17:59 UTC",38.6959,-119.4736,1.3,10.10, 9,"Nevada"
ak,10350980,2,"Sunday, November  6, 2011 08:15:55 UTC",54.2349,-162.5939,2.8,11.30,11,"Alaska Peninsula"
us,2011syaz,1,"Sunday, November  6, 2011 08:14:12 UTC",35.4736,-96.7941,2.7,5.00, 8,"Oklahoma"
ak,10350979,2,"Sunday, November  6, 2011 08:13:59 UTC",57.7662,-154.0334,2.2,70.30, 7,"Kodiak Island region, Alaska"
ak,10350978,2,"Sunday, November  6, 2011 08:13:56 UTC",54.2624,-162.5948,2.7,12.20, 9,"Alaska Peninsula"
ak,10349643,2,"Sunday, November  6, 2011 08:12:20 UTC",54.2528,-162.6048,3.4,13.40,17,"Alaska Peninsula"
us,b0006kq1,9,"Sunday, November  6, 2011 08:08:14 UTC",54.1081,-162.5036,5.3,24.90, 0,"Alaska Peninsula"
us,b0006kpk,6,"Sunday, November  6, 2011 07:34:15 UTC",-23.1493,-175.3821,5.1,17.20,108,"Tonga region"
us,b0006kph,6,"Sunday, November  6, 2011 07:32:40 UTC",35.5435,-96.9007,3.2,4.90,19,"Oklahoma"
ak,10349622,2,"Sunday, November  6, 2011 07:25:44 UTC",59.3433,-138.7922,2.1,10.30,16,"Southeastern Alaska"
ak,10349615,2,"Sunday, November  6, 2011 07:20:49 UTC",60.1912,-153.1401,2.8,135.00,64,"Southern Alaska"
hv,60281211,1,"Sunday, November  6, 2011 06:58:36 UTC",19.5432,-155.6373,1.9,16.30,33,"Island of Hawaii, Hawaii"
us,b0006knw,6,"Sunday, November  6, 2011 06:31:10 UTC",35.5593,-96.8739,3.8,5.00,49,"Oklahoma"
nn,00354158,8,"Sunday, November  6, 2011 06:14:33 UTC",38.1673,-118.2420,1.7,13.80,11,"Nevada"
nc,71676386,3,"Sunday, November  6, 2011 06:11:19 UTC",38.7955,-122.8093,1.2,3.70,51,"Northern California"
nc,71676381,3,"Sunday, November  6, 2011 06:09:49 UTC",38.8318,-122.7982,1.0,2.00,43,"Northern California"
ak,10349604,2,"Sunday, November  6, 2011 06:06:17 UTC",61.3717,-140.3274,1.4,0.40,15,"Southern Yukon Territory, Canada"
nc,71676366,3,"Sunday, November  6, 2011 05:50:12 UTC",37.3332,-118.6642,1.0,11.20,17,"Central California"
nc,71676356,4,"Sunday, November  6, 2011 05:34:40 UTC",39.4432,-120.2822,1.5,6.40,23,"Northern California"
ci,15072828,2,"Sunday, November  6, 2011 05:25:09 UTC",32.8028,-116.1492,1.7,5.50,67,"Southern California"
ci,15072820,2,"Sunday, November  6, 2011 05:24:27 UTC",33.5258,-116.4080,1.0,9.20,48,"Southern California"
nc,71676346,3,"Sunday, November  6, 2011 05:07:15 UTC",36.2780,-120.8467,1.8,7.50,54,"Central California"
ak,10349578,2,"Sunday, November  6, 2011 04:55:43 UTC",62.8151,-150.9409,2.5,93.70,44,"Central Alaska"
us,b0006knm,5,"Sunday, November  6, 2011 04:54:00 UTC",35.5403,-96.6870,3.0,5.00,16,"Oklahoma"
ci,15072812,2,"Sunday, November  6, 2011 04:45:28 UTC",33.9865,-116.9872,1.0,18.50,55,"Southern California"
ak,10349572,3,"Sunday, November  6, 2011 04:43:41 UTC",61.3867,-140.6164,1.6,4.10,19,"Southern Yukon Territory, Canada"
ak,10350970,2,"Sunday, November  6, 2011 04:43:35 UTC",58.8538,-137.5725,2.9,7.20,11,"Southeastern Alaska"
us,b0006kms,7,"Sunday, November  6, 2011 04:41:56 UTC",-6.0574,106.3488,5.3,160.10,89,"Java, Indonesia"
uu,11060439,2,"Sunday, November  6, 2011 04:39:20 UTC",39.4375,-111.2393,1.7,2.40,11,"Utah"
ci,15072804,2,"Sunday, November  6, 2011 04:37:58 UTC",32.6540,-115.7217,1.8,5.00,28,"Southern California"
us,b0006kmi,B,"Sunday, November  6, 2011 04:31:49 UTC",35.5395,-96.7578,3.7,5.00,22,"Oklahoma"
ak,10349570,3,"Sunday, November  6, 2011 04:24:13 UTC",61.3267,-150.4162,1.4,49.10,17,"Southern Alaska"
ak,10349567,3,"Sunday, November  6, 2011 04:20:16 UTC",58.8698,-137.5631,2.3,9.10,16,"Southeastern Alaska"
pr,11310000,0,"Sunday, November  6, 2011 04:15:08 UTC",18.0300,-66.9589,2.5,8.30, 5,"Puerto Rico"
ak,10350967,2,"Sunday, November  6, 2011 04:15:04 UTC",62.4101,-150.3989,1.4,8.90,11,"Central Alaska"
us,b0006km5,B,"Sunday, November  6, 2011 04:03:41 UTC",35.5537,-96.7605,3.6,5.00,12,"Oklahoma"
us,b0006kmp,4,"Sunday, November  6, 2011 04:00:05 UTC",-17.5507,-178.7834,4.9,533.80,110,"Fiji region"
us,b0006klz,C,"Sunday, November  6, 2011 03:53:10 UTC",35.5373,-96.7466,5.6,5.00,189,"Oklahoma"
uu,11060352,2,"Sunday, November  6, 2011 03:52:52 UTC",37.8203,-112.4997,1.7,2.60,15,"Utah"
ak,10349552,2,"Sunday, November  6, 2011 03:50:21 UTC",60.8206,-146.8062,2.2,16.30,35,"Southern Alaska"
ak,10349549,2,"Sunday, November  6, 2011 03:46:46 UTC",60.6257,-142.6624,1.4,15.10,24,"Southern Alaska"
hv,60281166,1,"Sunday, November  6, 2011 03:43:30 UTC",19.3808,-155.2468,1.7,3.30,24,"Island of Hawaii, Hawaii"
hv,60281156,1,"Sunday, November  6, 2011 03:41:47 UTC",19.3870,-155.2552,2.1,0.00,19,"Island of Hawaii, Hawaii"
nc,71676331,2,"Sunday, November  6, 2011 03:40:12 UTC",38.8397,-122.8272,1.0,2.50,13,"Northern California"
nc,71676326,3,"Sunday, November  6, 2011 03:39:45 UTC",38.8368,-122.8285,2.1,2.60,69,"Northern California"
nc,71676321,3,"Sunday, November  6, 2011 03:32:44 UTC",38.5360,-119.4155,1.7,3.40,13,"Central California"
uu,11060325,2,"Sunday, November  6, 2011 03:25:52 UTC",44.7432,-111.0393,1.0,3.00,21,"Yellowstone National Park, Wyoming"
uu,11060318,2,"Sunday, November  6, 2011 03:18:22 UTC",37.8077,-112.4857,1.0,3.50,11,"Utah"
us,b0006kll,5,"Sunday, November  6, 2011 02:43:14 UTC",38.7721,43.5909,4.7,8.60,52,"eastern Turkey"
nc,71676311,2,"Sunday, November  6, 2011 02:37:55 UTC",36.6177,-121.2282,1.2,6.40,31,"Central California"
us,b0006klj,8,"Sunday, November  6, 2011 02:35:29 UTC",15.0438,-60.6451,4.8,58.90,139,"Martinique region, Windward Islands"
hv,60281136,1,"Sunday, November  6, 2011 02:34:31 UTC",19.8567,-155.5648,2.6,21.10,53,"Island of Hawaii, Hawaii"
ak,10350964,2,"Sunday, November  6, 2011 02:19:34 UTC",61.6616,-146.5532,1.3,12.90,18,"Southern Alaska"
ci,15072788,3,"Sunday, November  6, 2011 02:18:31 UTC",35.2270,-118.0705,2.8,8.90,67,"Southern California"
ak,10350963,2,"Sunday, November  6, 2011 02:11:16 UTC",64.1706,-152.4556,1.2,17.80, 6,"Central Alaska"
ak,10350962,2,"Sunday, November  6, 2011 02:08:25 UTC",62.2664,-151.2421,1.4,82.50,12,"Central Alaska"
ak,10350961,2,"Sunday, November  6, 2011 02:07:50 UTC",61.9824,-151.1954,1.3,67.80,14,"Southern Alaska"
ak,10349532,3,"Sunday, November  6, 2011 02:04:07 UTC",61.5825,-146.3435,1.4,32.20,20,"Southern Alaska"
ci,15072780,2,"Sunday, November  6, 2011 01:32:26 UTC",33.4140,-116.3772,1.0,9.50,46,"Southern California"
ak,10350959,2,"Sunday, November  6, 2011 01:22:20 UTC",59.8129,-153.4195,2.0,122.70,27,"Southern Alaska"
ak,10349524,2,"Sunday, November  6, 2011 01:06:52 UTC",62.3923,-151.2379,1.3,4.00,20,"Central Alaska"
ci,15072772,2,"Sunday, November  6, 2011 01:06:44 UTC",36.0205,-117.7703,1.2,3.00,29,"Central California"
ak,10350957,2,"Sunday, November  6, 2011 01:06:16 UTC",61.4122,-151.8830,1.4,85.80,14,"Southern Alaska"
us,b0006kkw,6,"Sunday, November  6, 2011 00:46:27 UTC",-8.3337,128.0305,5.0,34.80,47,"Timor Sea"
ci,15072756,4,"Sunday, November  6, 2011 00:28:13 UTC",31.7092,-116.0853,3.1,6.00,14,"Baja California, Mexico"
ak,10349514,2,"Sunday, November  6, 2011 00:09:25 UTC",63.4584,-147.9971,1.4,6.30,18,"Central Alaska"
ak,10350954,2,"Sunday, November  6, 2011 00:01:07 UTC",58.5136,-155.3676,2.4,141.20,30,"Alaska Peninsula"
uw,11052356,1,"Saturday, November  5, 2011 23:56:53 UTC",47.7425,-122.2676,1.7,20.80,19,"Seattle-Tacoma urban area, Washington"
uu,11052354,2,"Saturday, November  5, 2011 23:54:35 UTC",39.4337,-111.2342,1.4,5.80,16,"Utah"
ak,10349512,2,"Saturday, November  5, 2011 23:52:28 UTC",62.8737,-149.7101,1.3,83.60,11,"Central Alaska"
nc,71676296,2,"Saturday, November  5, 2011 23:43:26 UTC",37.8505,-122.2305,1.1,6.60,23,"San Francisco Bay area, California"
ak,10349510,3,"Saturday, November  5, 2011 23:39:00 UTC",58.8383,-153.0407,1.5,9.80,12,"Kodiak Island region, Alaska"
us,b0006kkk,6,"Saturday, November  5, 2011 23:28:01 UTC",6.6801,123.7844,4.9,562.50,77,"Moro Gulf, Mindanao, Philippines"
nc,71676276,3,"Saturday, November  5, 2011 22:44:41 UTC",38.8350,-122.8023,2.6,2.50,84,"Northern California"
ak,10349498,2,"Saturday, November  5, 2011 22:44:14 UTC",58.6137,-154.4058,2.4,1.00,15,"Alaska Peninsula"
nc,71676271,3,"Saturday, November  5, 2011 22:42:29 UTC",35.8615,-120.4068,1.6,5.30,56,"Central California"
ak,10351499,2,"Saturday, November  5, 2011 22:22:44 UTC",63.0091,-149.8009,1.3,75.70, 8,"Central Alaska"
ak,10351498,2,"Saturday, November  5, 2011 22:17:06 UTC",61.5068,-150.8221,1.2,63.80, 7,"Southern Alaska"
ak,10349485,3,"Saturday, November  5, 2011 22:14:32 UTC",58.1750,-143.0097,2.5,10.00,35,"Gulf of Alaska"
ak,10349473,2,"Saturday, November  5, 2011 22:02:05 UTC",60.8913,-145.5015,2.5,8.40,50,"Southern Alaska"
ak,10349472,1,"Saturday, November  5, 2011 22:00:05 UTC",63.3752,-149.8535,1.0,120.00, 5,"Central Alaska"
nc,71676251,6,"Saturday, November  5, 2011 21:52:18 UTC",37.8460,-122.2407,3.1,6.00,175,"San Francisco Bay area, California"
pr,11309005,0,"Saturday, November  5, 2011 21:43:34 UTC",18.2500,-68.3059,3.1,46.00, 4,"Mona Passage, Dominican Republic"
ak,10349467,3,"Saturday, November  5, 2011 21:42:32 UTC",62.8368,-147.3668,1.5,33.10,16,"Central Alaska"
nc,71676241,3,"Saturday, November  5, 2011 21:35:09 UTC",38.8205,-122.8002,1.1,3.20,46,"Northern California"
nc,71676236,2,"Saturday, November  5, 2011 21:25:31 UTC",36.7485,-121.2747,1.0,9.90,10,"Central California"
nc,71676226,3,"Saturday, November  5, 2011 21:14:06 UTC",38.7903,-122.7360,1.5,2.10,49,"Northern California"
us,b0006kiq,7,"Saturday, November  5, 2011 20:46:42 UTC",56.6542,-135.9669,4.3,1.80, 0,"Southeastern Alaska"
ak,10351493,2,"Saturday, November  5, 2011 20:45:38 UTC",63.2341,-150.7289,1.4,130.10,14,"Central Alaska"
us,b0006kj0,5,"Saturday, November  5, 2011 20:44:25 UTC",25.5550,105.8006,4.6,15.10,24,"Guizhou, China"
ci,15072724,2,"Saturday, November  5, 2011 20:33:21 UTC",33.8535,-118.2947,2.5,18.70,94,"Greater Los Angeles area, California"
ak,10349444,2,"Saturday, November  5, 2011 20:25:16 UTC",59.9611,-140.7120,1.5,3.20,24,"Southeastern Alaska"
ne,00001288,a,"Saturday, November  5, 2011 20:06:14 UTC",45.5008,-76.3521,1.0,5.00, 5,"southern Ontario, Canada"
pr,11309004,0,"Saturday, November  5, 2011 19:57:57 UTC",18.8789,-64.4960,3.0,33.50,10,"Virgin Islands region"
us,b0006khn,6,"Saturday, November  5, 2011 19:53:59 UTC",1.3600,123.2170,4.7,42.70,46,"Minahasa, Sulawesi, Indonesia"
ak,10351489,2,"Saturday, November  5, 2011 19:37:34 UTC",51.7324,-176.5458,2.6,57.70, 7,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10349439,2,"Saturday, November  5, 2011 19:23:01 UTC",62.2993,-151.7842,1.6,97.50,29,"Central Alaska"
nc,71676196,3,"Saturday, November  5, 2011 19:21:07 UTC",38.8048,-122.8162,2.1,3.50,72,"Northern California"
us,b0006kha,7,"Saturday, November  5, 2011 19:19:16 UTC",38.6836,43.5705,4.4,6.20,41,"eastern Turkey"
ci,15072700,4,"Saturday, November  5, 2011 19:04:12 UTC",32.5835,-115.7235,1.6,5.60,19,"Baja California, Mexico"
nc,71676191,3,"Saturday, November  5, 2011 19:04:01 UTC",38.8435,-122.8267,1.3,2.40,48,"Northern California"
ci,15072708,3,"Saturday, November  5, 2011 19:02:07 UTC",35.0380,-117.6803,1.1,7.00, 9,"Southern California"
ci,15072692,2,"Saturday, November  5, 2011 19:00:25 UTC",32.5465,-115.7153,1.7,7.00,26,"Baja California, Mexico"
ci,15072684,3,"Saturday, November  5, 2011 18:52:54 UTC",31.9262,-115.8112,2.5,7.00, 9,"Baja California, Mexico"
ci,15072676,3,"Saturday, November  5, 2011 18:48:20 UTC",32.2197,-115.4245,2.6,7.00,17,"Baja California, Mexico"
